PolygonLayer2_label,Value0,,,,,,,,,,,,,,,,,,,,,
,6.8,,,,,,,,,,,,,,,,,,,,,
,4.4,,,,,,,,,,,,,,,,,,,,,
,7.2,,,,,,,,,,,,,,,,,,,,,
,4.9,,,,,,,,,,,,,,,,,,,,,
,3.7,,,,,,,,,,,,,,,,,,,,,
,4.8,,,,,,,,,,,,,,,,,,,,,
,2.8,,,,,,,,,,,,,,,,,,,,,
,4.7,,,,,,,,,,,,,,,,,,,,,
,4.6,,,,,,,,,,,,,,,,,,,,,
,6.1,,,,,,,,,,,,,,,,,,,,,
,4.2,,,,,,,,,,,,,,,,,,,,,
,4.7,,,,,,,,,,,,,,,,,,,,,
,2.4,,,,,,,,,,,,,,,,,,,,,
,3.2,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,
,3.5,,,,,,,,,,,,,,,,,,,,,
,3.1,,,,,,,,,,,,,,,,,,,,,
,3.6,,,,,,,,,,,,,,,,,,,,,
,4.9,,,,,,,,,,,,,,,,,,,,,
,5.1,,,,,,,,,,,,,,,,,,,,,
,3.3,,,,,,,,,,,,,,,,,,,,,
,4.1,,,,,,,,,,,,,,,,,,,,,
,3.7,,,,,,,,,,,,,,,,,,,,,
,4.6,,,,,,,,,,,,,,,,,,,,,
,3.5,,,,,,,,,,,,,,,,,,,,,
,5.1,,,,,,,,,,,,,,,,,,,,,
,3.8,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,
,2.7,,,,,,,,,,,,,,,,,,,,,
,4.6,,,,,,,,,,,,,,,,,,,,,
,6.2,,,,,,,,,,,,,,,,,,,,,
,4.7,,,,,,,,,,,,,,,,,,,,,
,4.6,,,,,,,,,,,,,,,,,,,,,
,2.6,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,,,,,,,,,,,,,,
,4.3,,,,,,,,,,,,,,,,,,,,,
,4.1,,,,,,,,,,,,,,,,,,,,,
,4.9,,,,,,,,,,,,,,,,,,,,,
,4.5,,,,,,,,,,,,,,,,,,,,,
,4.3,,,,,,,,,,,,,,,,,,,,,
,3.3,,,,,,,,,,,,,,,,,,,,,
,3.7,,,,,,,,,,,,,,,,,,,,,
,4.3,,,,,,,,,,,,,,,,,,,,,
,3.2,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,,,,,,,,,,,,,,
,3.8,,,,,,,,,,,,,,,,,,,,,
,4.8,,,,,,,,,,,,,,,,,,,,,
,5.2,,,,,,,,,,,,,,,,,,,,,
,3.3,,,,,,,,,,,,,,,,,,,,,
,4.2,,,,,,,,,,,,,,,,,,,,,
,10.8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
fips1,name,year,ID2008,Textbox50,ID2009,Textbox53,ID2010,Textbox56,ID2011,Textbox59,ID20121,Textbox62,ID2013,Textbox65,ID20141,Textbox68,ID2015,Textbox71,ID20161,Textbox12,Textbox20,Textbox11
48000,Texas,2009,7.6,2010,8.1,2011,7.8,2012,6.7,2013,6.3,2014,5.1,2015,4.4,2016,4.6,2017,4.3,Median Household Income (2017),"$59,195 ",100.00%
48001,"Anderson County, TX",2009,8.7,2010,8.1,2011,7.3,2012,6.3,2013,5.8,2014,4.7,2015,3.9,2016,4.3,2017,3.6,Median Household Income (2017),"$42,412 ",71.60%
48003,"Andrews County, TX",2009,7,2010,6.2,2011,5,2012,4,2013,3.8,2014,3,2015,3.5,2016,4.7,2017,3.1,Median Household Income (2017),"$63,451 ",107.20%
48005,"Angelina County, TX",2009,8.2,2010,8.5,2011,7.9,2012,6.9,2013,6.5,2014,5.2,2015,5.6,2016,5.9,2017,5.1,Median Household Income (2017),"$45,318 ",76.60%
48007,"Aransas County, TX",2009,6.8,2010,9.2,2011,8.8,2012,7,2013,6.6,2014,5.5,2015,5.1,2016,5.6,2017,6.8,Median Household Income (2017),"$46,970 ",79.30%
48009,"Archer County, TX",2009,5.9,2010,6.7,2011,6.1,2012,5.5,2013,5.2,2014,4.5,2015,4.4,2016,4.3,2017,3.4,Median Household Income (2017),"$58,311 ",98.50%
48011,"Armstrong County, TX",2009,4.5,2010,4.9,2011,4.8,2012,4.5,2013,4,2014,3.2,2015,2.7,2016,2.8,2017,2.5,Median Household Income (2017),"$55,337 ",93.50%
48013,"Atascosa County, TX",2009,7.4,2010,8.2,2011,8,2012,6.7,2013,6.2,2014,4.9,2015,4.8,2016,5.3,2017,4.2,Median Household Income (2017),"$48,636 ",82.20%
48015,"Austin County, TX",2009,7.3,2010,8,2011,7.9,2012,6.4,2013,5.9,2014,4.8,2015,4.6,2016,5.3,2017,4.3,Median Household Income (2017),"$61,111 ",103.20%
48017,"Bailey County, TX",2009,5.6,2010,7.9,2011,7.5,2012,6.9,2013,7.2,2014,5,2015,4.3,2016,4.4,2017,4.3,Median Household Income (2017),"$42,045 ",71.00%
48019,"Bandera County, TX",2009,6.5,2010,7.8,2011,7.5,2012,6.6,2013,6,2014,4.8,2015,4,2016,4.1,2017,3.6,Median Household Income (2017),"$55,578 ",93.90%
48021,"Bastrop County, TX",2009,7.9,2010,8.2,2011,7.9,2012,6.7,2013,6.2,2014,4.9,2015,3.9,2016,3.7,2017,3.5,Median Household Income (2017),"$62,992 ",106.40%
48023,"Baylor County, TX",2009,5.6,2010,7,2011,6,2012,5.1,2013,5.3,2014,4.2,2015,3.5,2016,3.6,2017,3.4,Median Household Income (2017),"$37,013 ",62.50%
48025,"Bee County, TX",2009,9,2010,8.9,2011,8.6,2012,7,2013,6.6,2014,5.8,2015,6.2,2016,7.5,2017,6.4,Median Household Income (2017),"$41,392 ",69.90%
48027,"Bell County, TX",2009,6.7,2010,7.7,2011,8,2012,7.4,2013,6.9,2014,5.8,2015,4.6,2016,4.5,2017,4.2,Median Household Income (2017),"$52,164 ",88.10%
48029,"Bexar County, TX",2009,6.7,2010,7.3,2011,7.2,2012,6.3,2013,5.8,2014,4.7,2015,3.8,2016,3.7,2017,3.5,Median Household Income (2017),"$54,163 ",91.50%
48031,"Blanco County, TX",2009,5.2,2010,6,2011,5.7,2012,5.2,2013,4.7,2014,3.6,2015,3.1,2016,3.1,2017,2.7,Median Household Income (2017),"$62,115 ",104.90%
48033,"Borden County, TX",2009,5.4,2010,6.4,2011,5.4,2012,4.3,2013,4.1,2014,3.1,2015,2.9,2016,3.6,2017,3.5,Median Household Income (2017),"$59,039 ",99.70%
48035,"Bosque County, TX",2009,7.8,2010,8.8,2011,8.3,2012,7.2,2013,6.5,2014,5.2,2015,4.5,2016,4.3,2017,4,Median Household Income (2017),"$49,139 ",83.00%
48037,"Bowie County, TX",2009,6.6,2010,8.4,2011,8.3,2012,7.4,2013,7.6,2014,6.3,2015,4.8,2016,4.7,2017,4.5,Median Household Income (2017),"$49,153 ",83.00%
48039,"Brazoria County, TX",2009,8.1,2010,8.5,2011,8,2012,6.7,2013,6.1,2014,5.1,2015,4.6,2016,5.2,2017,5.3,Median Household Income (2017),"$80,840 ",136.60%
48041,"Brazos County, TX",2009,5.5,2010,6.3,2011,6,2012,5.3,2013,4.9,2014,4,2015,3.3,2016,3.5,2017,3.1,Median Household Income (2017),"$46,083 ",77.80%
48043,"Brewster County, TX",2009,5.1,2010,5.5,2011,5.6,2012,5.1,2013,5.6,2014,4.6,2015,3.9,2016,3.8,2017,3.5,Median Household Income (2017),"$44,617 ",75.40%
48045,"Briscoe County, TX",2009,5,2010,6.1,2011,6.1,2012,5.4,2013,5.6,2014,4.2,2015,3.9,2016,4.4,2017,4.3,Median Household Income (2017),"$42,678 ",72.10%
48047,"Brooks County, TX",2009,9.3,2010,12,2011,10.6,2012,8.7,2013,9,2014,7.7,2015,9.9,2016,11.8,2017,8.2,Median Household Income (2017),"$28,106 ",47.50%
48049,"Brown County, TX",2009,6.8,2010,8.2,2011,8,2012,6.8,2013,6.5,2014,5.2,2015,4.3,2016,4.3,2017,3.8,Median Household Income (2017),"$41,538 ",70.20%
48051,"Burleson County, TX",2009,6.9,2010,7.9,2011,7.3,2012,6.3,2013,6.2,2014,4.8,2015,4.3,2016,4.6,2017,4.1,Median Household Income (2017),"$47,409 ",80.10%
48053,"Burnet County, TX",2009,6.1,2010,6.8,2011,6.7,2012,6,2013,5.5,2014,4.3,2015,3.6,2016,3.5,2017,3.2,Median Household Income (2017),"$59,009 ",99.70%
48055,"Caldwell County, TX",2009,8.3,2010,8.6,2011,8.4,2012,7.2,2013,6.6,2014,5.2,2015,4.3,2016,4.3,2017,3.9,Median Household Income (2017),"$51,895 ",87.70%
48057,"Calhoun County, TX",2009,8.5,2010,8.8,2011,8.5,2012,7.3,2013,6.2,2014,4.8,2015,4,2016,5.6,2017,5.8,Median Household Income (2017),"$55,240 ",93.30%
48059,"Callahan County, TX",2009,5.8,2010,7.3,2011,7.2,2012,6.1,2013,5.7,2014,4.4,2015,4.3,2016,4.3,2017,3.7,Median Household Income (2017),"$45,843 ",77.40%
48061,"Cameron County, TX",2009,9.7,2010,11.2,2011,11.5,2012,10.3,2013,10,2014,8.3,2015,7.1,2016,7.2,2017,6.9,Median Household Income (2017),"$36,624 ",61.90%
48063,"Camp County, TX",2009,8.9,2010,9.1,2011,8.9,2012,8,2013,7.3,2014,6.1,2015,6.1,2016,6.8,2017,5.6,Median Household Income (2017),"$41,932 ",70.80%
48065,"Carson County, TX",2009,5.8,2010,5.4,2011,5,2012,4.6,2013,4.4,2014,3.3,2015,3.2,2016,3.3,2017,3.2,Median Household Income (2017),"$60,668 ",102.50%
48067,"Cass County, TX",2009,11.3,2010,11.2,2011,10.7,2012,9.2,2013,9.2,2014,7.6,2015,6.8,2016,7.2,2017,6,Median Household Income (2017),"$40,104 ",67.70%
48069,"Castro County, TX",2009,4.8,2010,5.4,2011,5,2012,4.4,2013,4.7,2014,4,2015,3.4,2016,3.1,2017,3.3,Median Household Income (2017),"$41,746 ",70.50%
48071,"Chambers County, TX",2009,9.1,2010,9.7,2011,9.3,2012,8,2013,7.3,2014,5.8,2015,5.3,2016,6.1,2017,6.5,Median Household Income (2017),"$81,018 ",136.90%
48073,"Cherokee County, TX",2009,8.8,2010,8.8,2011,8.1,2012,7.2,2013,6.9,2014,5.8,2015,5.2,2016,5.1,2017,4.5,Median Household Income (2017),"$47,147 ",79.60%
48075,"Childress County, TX",2009,6.1,2010,5.6,2011,5.2,2012,4.4,2013,4.3,2014,3.6,2015,3.1,2016,3,2017,3,Median Household Income (2017),"$40,925 ",69.10%
48077,"Clay County, TX",2009,6.9,2010,7.5,2011,6.5,2012,5.6,2013,5.5,2014,4.6,2015,4.4,2016,4.4,2017,3.6,Median Household Income (2017),"$53,438 ",90.30%
48079,"Cochran County, TX",2009,6.4,2010,8.1,2011,8.5,2012,7.5,2013,6.6,2014,5.1,2015,5.1,2016,5,2017,4.6,Median Household Income (2017),"$40,796 ",68.90%
48081,"Coke County, TX",2009,8.1,2010,6.1,2011,5.7,2012,5.1,2013,5.1,2014,4.3,2015,4,2016,4.2,2017,3.7,Median Household Income (2017),"$42,314 ",71.50%
48083,"Coleman County, TX",2009,6.9,2010,9.1,2011,8.8,2012,7.5,2013,7.5,2014,6.1,2015,5.5,2016,5.8,2017,4.4,Median Household Income (2017),"$35,596 ",60.10%
48085,"Collin County, TX",2009,7.3,2010,7.2,2011,6.7,2012,5.9,2013,5.5,2014,4.5,2015,3.6,2016,3.5,2017,3.4,Median Household Income (2017),"$95,394 ",161.20%
48087,"Collingsworth County, TX",2009,5.4,2010,5.6,2011,5.8,2012,5,2013,5.1,2014,4.1,2015,3.7,2016,3.5,2017,3.6,Median Household Income (2017),"$39,809 ",67.30%
48089,"Colorado County, TX",2009,6.4,2010,8.1,2011,7.7,2012,6.4,2013,5.8,2014,4.4,2015,3.9,2016,4.7,2017,3.8,Median Household Income (2017),"$49,100 ",82.90%
48091,"Comal County, TX",2009,6.1,2010,7,2011,6.9,2012,6,2013,6,2014,4.5,2015,3.7,2016,3.6,2017,3.4,Median Household Income (2017),"$72,562 ",122.60%
48093,"Comanche County, TX",2009,6,2010,7.6,2011,7.4,2012,6.4,2013,5.9,2014,4.8,2015,4.2,2016,4.3,2017,3.7,Median Household Income (2017),"$46,161 ",78.00%
48095,"Concho County, TX",2009,7.1,2010,5.7,2011,4.6,2012,4.2,2013,4,2014,3,2015,3.3,2016,3.4,2017,4.2,Median Household Income (2017),"$42,723 ",72.20%
48097,"Cooke County, TX",2009,6.5,2010,7.3,2011,6,2012,5,2013,5,2014,3.8,2015,3.7,2016,4,2017,3.6,Median Household Income (2017),"$57,382 ",96.90%
48099,"Coryell County, TX",2009,8.2,2010,7.5,2011,7.7,2012,7.4,2013,7.2,2014,6,2015,4.8,2016,4.7,2017,4.3,Median Household Income (2017),"$51,486 ",87.00%
48101,"Cottle County, TX",2009,5.5,2010,7,2011,7.5,2012,7.5,2013,6.7,2014,6.1,2015,7.2,2016,5.1,2017,4.3,Median Household Income (2017),"$36,201 ",61.20%
48103,"Crane County, TX",2009,8.7,2010,7.6,2011,6.6,2012,4.9,2013,4.5,2014,4,2015,5.7,2016,8.6,2017,5.3,Median Household Income (2017),"$56,356 ",95.20%
48105,"Crockett County, TX",2009,8.5,2010,8.5,2011,6.6,2012,5,2013,5.1,2014,3.8,2015,6,2016,7.5,2017,4.1,Median Household Income (2017),"$44,991 ",76.00%
48107,"Crosby County, TX",2009,6.9,2010,8,2011,8.4,2012,7.2,2013,5.9,2014,4.7,2015,4.3,2016,4.4,2017,4.1,Median Household Income (2017),"$36,942 ",62.40%
48109,"Culberson County, TX",2009,4,2010,7.1,2011,6.9,2012,6.1,2013,5,2014,4.2,2015,4.1,2016,4.1,2017,3.6,Median Household Income (2017),"$37,825 ",63.90%
48111,"Dallam County, TX",2009,4.2,2010,5.3,2011,4.4,2012,3.7,2013,3.5,2014,2.9,2015,2.2,2016,2.2,2017,2.1,Median Household Income (2017),"$47,838 ",80.80%
48113,"Dallas County, TX",2009,8.2,2010,8.6,2011,8.1,2012,7.1,2013,6.6,2014,5.4,2015,4.3,2016,4,2017,3.8,Median Household Income (2017),"$56,732 ",95.80%
48115,"Dawson County, TX",2009,8,2010,7.7,2011,7.5,2012,6.4,2013,6.4,2014,4.9,2015,4.5,2016,5,2017,4.9,Median Household Income (2017),"$42,127 ",71.20%
